# SPH Gas Particles
# Columns contain: x(pc) y(pc) z(pc) h(pc) M(Msun) Z(0-1)
-13308.46 18694.74 16699.44 7728.59 20177606.00 2.944943e-05
-12605.65 12910.36 19816.58 7773.44 19258464.00 1.525913e-05
-9969.59 13717.94 18871.47 7469.02 19268890.00 1.866245e-05
-11746.73 13517.69 16909.59 7580.85 19116418.00 1.426018e-05
-10282.34 10461.75 17071.13 7698.96 22909386.00 1.033617e-04
-9302.26 13121.28 14380.52 7306.14 21259502.00 5.215465e-05
-8498.76 11116.37 13623.51 7440.47 18958684.00 1.060547e-05
-5557.59 11120.78 11906.00 7172.41 19704982.00 2.646856e-05
-5379.36 9823.49 14708.82 7859.64 19439730.00 2.014234e-05
-3534.31 11624.17 13950.69 7225.95 22266460.00 7.708490e-05
-3198.19 11017.57 12019.14 7102.90 26246574.00 1.127285e-04
-4079.18 12835.78 9686.43 6824.09 18512160.00 4.151922e-06
-5184.46 14889.00 11879.08 6988.84 18755192.00 8.154627e-06
-3588.48 15770.88 10756.84 6923.23 19267702.00 1.528519e-05
-202.07 14411.13 10593.20 6897.62 19247340.00 1.811863e-05
-1429.37 12865.07 10548.48 6801.98 19154746.00 1.842387e-05
1010.23 14658.87 12261.61 7014.62 18751954.00 8.927675e-06
5438.31 16783.47 13283.65 7259.91 19220186.00 1.650266e-05
5283.48 12835.02 12550.87 7042.06 20675862.00 1.754392e-04
2819.34 12418.80 13242.65 7059.62 26166796.00 3.402185e-04
5257.78 13374.84 15473.42 7318.98 19452302.00 1.850274e-05
4125.71 7812.29 12912.90 7109.78 22482174.00 7.441824e-05
4528.43 8866.48 15266.11 7337.25 19609024.00 2.234311e-05
5626.22 10323.60 15284.71 7314.24 37221052.00 5.493992e-04
-520.07 11428.86 12758.98 7000.13 19244816.00 2.747348e-05
923.94 13027.56 14097.07 7063.86 18711258.00 7.796261e-06
8373.87 -6690.39 1281.23 4919.10 19821904.00 1.318422e-04
8740.06 -5165.69 918.00 4941.89 30049738.00 1.591337e-04
6711.04 -7396.06 1559.86 4941.44 20563258.00 6.982990e-05
5978.99 -5541.46 -198.76 3276.92 21497252.00 9.959778e-05
7682.82 -4099.34 868.55 4021.65 33227680.00 2.324956e-04
6170.80 -3766.96 218.90 2538.82 35220356.00 4.123178e-04
5525.20 -4051.93 176.32 2238.76 39248736.00 5.472018e-04
5768.74 -4600.20 1999.28 4181.98 30217824.00 5.215949e-04
5515.70 -3161.38 990.35 3033.57 42793232.00 7.878245e-04
3747.29 -9888.07 -8684.26 7804.94 21059674.00 9.371950e-05
5746.20 -9896.72 -11854.24 8447.31 22149850.00 1.506952e-04
7640.74 -9733.07 -9422.97 7933.25 19717568.00 3.298885e-05
10157.78 -8897.29 -12070.85 8472.46 18948946.00 1.293038e-05
9998.01 -8449.23 -9389.45 7876.07 21348404.00 2.782175e-05
12699.94 -11596.19 -9562.33 7524.93 24421392.00 9.180940e-05
13757.77 -8390.33 -8822.45 7403.90 31937962.00 1.818971e-04
17531.68 -8129.74 -7732.96 7052.49 20700592.00 4.192600e-05
17939.67 -8970.17 -9992.47 7299.73 20757318.00 7.101477e-05
17479.37 -10877.50 -8863.09 7162.83 21237608.00 4.750130e-05
21332.73 -8793.10 -8423.59 7172.42 18486516.00 3.841710e-06
21578.92 -7479.73 -5401.60 6991.46 19306452.00 1.803190e-05
19507.37 -7550.80 -6432.09 6923.99 25980432.00 1.406499e-04
18402.84 -7319.25 -3318.98 6781.52 30612784.00 5.985724e-04
17057.32 -8534.29 -3693.68 6777.24 18925046.00 3.687563e-05
13822.42 -9036.85 -2680.60 6295.19 20409334.00 3.373125e-05
12161.21 -8491.71 -3713.30 6332.98 19458640.00 2.049763e-05
6233.52 12499.92 7101.60 6527.52 18947660.00 2.753523e-05
577.52 15215.90 8465.05 6840.87 19248644.00 3.277764e-05
935.73 11447.67 8340.10 6640.24 31823020.00 4.374833e-04
1320.12 12118.49 6807.48 6469.24 19497330.00 2.091765e-05
-1286.01 11444.99 8979.52 6703.83 20404690.00 2.353045e-04
1375.35 12581.26 2973.03 5577.03 19524556.00 3.503113e-05
2942.40 11689.90 1360.00 5116.83 39365356.00 6.622779e-04
1470.23 9263.39 2193.94 2742.01 38919464.00 2.954003e-04
2926.09 8502.64 1724.25 2938.70 46508576.00 2.780099e-04
2191.43 8703.93 1866.26 1842.30 39728856.00 2.475135e-04
1936.67 8979.14 2096.01 2073.22 52908988.00 6.603726e-04
2375.30 8613.82 1780.63 2079.00 41615224.00 3.179779e-04
1582.27 8417.41 1706.37 1735.66 46942236.00 2.653644e-04
1579.78 8421.30 1714.98 1735.75 52030136.00 2.856996e-04
1892.15 8488.44 1427.07 1842.58 41179064.00 2.692059e-04
1599.45 8528.10 1685.73 1652.42 52666404.00 2.868339e-04
1835.29 8763.93 1505.62 1765.39 37222660.00 2.295936e-04
1145.39 8390.63 2292.42 2737.04 33935944.00 3.131026e-04
1612.12 11029.29 4167.98 5277.90 44230704.00 9.199656e-04
1798.64 9667.07 4511.36 5036.91 19066614.00 2.994261e-05
12637.74 -13041.15 3485.91 6074.43 22293144.00 9.593988e-05
12249.73 -14673.22 -146.84 6168.11 25317790.00 1.425660e-04
12675.72 -11121.78 -463.94 5882.69 23439758.00 1.068259e-04
11469.73 -9764.24 -362.13 5047.44 27501150.00 7.355005e-04
10932.35 -9752.34 860.00 4966.15 45934224.00 1.852352e-04
10940.49 -8443.97 302.49 4096.19 54180616.00 3.237496e-04
14502.77 -9144.49 -1058.80 6107.67 23208704.00 8.054984e-05
14949.48 -12214.46 855.87 6252.73 23156454.00 7.725755e-05
16003.27 -9500.82 221.13 6261.67 20214452.00 9.937186e-05
16519.79 -8622.02 2280.88 6166.34 19288890.00 2.370150e-05
15407.40 -10414.40 2810.63 6101.44 21162334.00 5.068234e-05
17084.32 -10211.04 3944.23 6323.47 30260864.00 1.774420e-04
